shift_id,work_center,shift_code,shift_start_ts,shift_end_ts,wo_no,units_started,units_completed,downtime_min,operator_badge
2026-05-15-C,WC-08,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100025,68,67,29,OP-1013
2026-05-15-C,WC-09,C,2026-05-15 22:00:00,2026-05-16 06:00:00,100025,61,62,35,OP-1004
2026-05-16-A,WC-01,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100007,59,58,30,OP-1005
2026-05-16-A,WC-02,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100007,51,50,27,OP-1037
2026-05-16-A,WC-03,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100007,76,74,38,OP-1007
2026-05-16-A,WC-04,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100016,67,66,31,OP-1028
2026-05-16-A,WC-05,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100016,63,62,12,OP-1032
2026-05-16-A,WC-06,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100016,59,58,39,OP-1036
2026-05-16-A,WC-07,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100025,83,82,7,OP-1010
2026-05-16-A,WC-08,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100025,62,59,36,OP-1008
2026-05-16-A,WC-09,A,2026-05-16 06:00:00,2026-05-16 14:00:00,100025,71,70,38,OP-1003
2026-05-16-B,WC-01,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100007,54,53,18,OP-1016
2026-05-16-B,WC-02,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100007,57,56,25,OP-1039
2026-05-16-B,WC-03,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100007,58,59,16,OP-1036
2026-05-16-B,WC-04,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100016,79,76,29,OP-1030
2026-05-16-B,WC-05,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100016,73,71,24,OP-1013
2026-05-16-B,WC-06,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100016,60,58,31,OP-1004
2026-05-16-B,WC-07,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100025,69,68,30,OP-1013
2026-05-16-B,WC-08,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100025,60,60,22,OP-1030
2026-05-16-B,WC-09,B,2026-05-16 14:00:00,2026-05-16 22:00:00,100025,67,66,44,OP-1019
2026-05-16-C,WC-01,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100007,66,64,0,OP-1035
2026-05-16-C,WC-02,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100007,60,59,16,OP-1015
2026-05-16-C,WC-03,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100007,50,49,32,OP-1021
2026-05-16-C,WC-04,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100016,65,64,23,OP-1018
2026-05-16-C,WC-05,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100016,65,64,42,OP-1003
2026-05-16-C,WC-06,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100016,62,61,3,OP-1038
2026-05-16-C,WC-07,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100025,58,57,9,OP-1021
2026-05-16-C,WC-08,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100025,53,53,21,OP-1030
2026-05-16-C,WC-09,C,2026-05-16 22:00:00,2026-05-17 06:00:00,100025,75,74,41,OP-1018
2026-05-17-A,WC-01,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100007,55,52,31,OP-1009
2026-05-17-A,WC-02,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100007,75,75,8,OP-1003
2026-05-17-A,WC-03,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100007,75,73,23,OP-1001
2026-05-17-A,WC-04,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100016,62,63,32,OP-1016
2026-05-17-A,WC-05,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100016,56,57,28,OP-1008
2026-05-17-A,WC-06,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100016,68,67,16,OP-1036
2026-05-17-A,WC-07,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100025,63,64,45,OP-1014
2026-05-17-A,WC-08,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100025,61,62,35,OP-1032
2026-05-17-A,WC-09,A,2026-05-17 06:00:00,2026-05-17 14:00:00,100025,56,56,21,OP-1017
2026-05-17-B,WC-01,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100007,70,69,7,OP-1034
2026-05-17-B,WC-02,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100007,59,58,38,OP-1036
2026-05-17-B,WC-03,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100007,67,67,2,OP-1013
2026-05-17-B,WC-04,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100016,60,58,45,OP-1025
2026-05-17-B,WC-05,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100016,51,48,7,OP-1003
2026-05-17-B,WC-06,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100016,62,62,19,OP-1037
2026-05-17-B,WC-07,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100025,61,58,42,OP-1029
2026-05-17-B,WC-08,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100025,65,64,41,OP-1026
2026-05-17-B,WC-09,B,2026-05-17 14:00:00,2026-05-17 22:00:00,100025,72,69,31,OP-1006
2026-05-17-C,WC-01,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100007,61,60,21,OP-1014
2026-05-17-C,WC-02,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100007,51,50,37,OP-1012
2026-05-17-C,WC-03,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100007,73,73,40,OP-1024
2026-05-17-C,WC-04,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100016,60,58,36,OP-1003
2026-05-17-C,WC-05,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100016,64,64,16,OP-1006
2026-05-17-C,WC-06,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100016,50,49,36,OP-1017
2026-05-17-C,WC-07,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100025,64,61,14,OP-1005
2026-05-17-C,WC-08,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100025,66,63,29,OP-1032
2026-05-17-C,WC-09,C,2026-05-17 22:00:00,2026-05-18 06:00:00,100025,60,59,19,OP-1031
2026-05-18-A,WC-01,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100007,63,61,31,OP-1035
2026-05-18-A,WC-02,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100007,58,58,13,OP-1007
2026-05-18-A,WC-03,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100007,66,63,35,OP-1004
2026-05-18-A,WC-04,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100016,66,65,14,OP-1019
2026-05-18-A,WC-05,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100016,59,58,32,OP-1026
2026-05-18-A,WC-06,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100016,69,70,17,OP-1020
2026-05-18-A,WC-07,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100025,65,63,27,OP-1019
2026-05-18-A,WC-08,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100025,81,78,17,OP-1032
2026-05-18-A,WC-09,A,2026-05-18 06:00:00,2026-05-18 14:00:00,100025,67,67,33,OP-1008
2026-05-18-B,WC-01,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100007,74,73,24,OP-1038
2026-05-18-B,WC-02,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100007,52,51,10,OP-1003
2026-05-18-B,WC-03,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100007,65,63,29,OP-1022
2026-05-18-B,WC-04,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100016,64,62,21,OP-1018
2026-05-18-B,WC-05,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100016,58,55,8,OP-1035
2026-05-18-B,WC-06,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100016,57,58,12,OP-1028
2026-05-18-B,WC-07,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100025,52,52,33,OP-1010
2026-05-18-B,WC-08,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100025,56,55,6,OP-1028
2026-05-18-B,WC-09,B,2026-05-18 14:00:00,2026-05-18 22:00:00,100025,49,48,19,OP-1006
2026-05-18-C,WC-01,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100007,56,56,32,OP-1000
2026-05-18-C,WC-02,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100007,47,46,41,OP-1036
2026-05-18-C,WC-03,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100007,46,44,30,OP-1026
2026-05-18-C,WC-04,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100016,65,65,27,OP-1003
2026-05-18-C,WC-05,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100016,65,65,32,OP-1015
2026-05-18-C,WC-06,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100016,47,47,13,OP-1013
2026-05-18-C,WC-07,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100025,66,63,21,OP-1007
2026-05-18-C,WC-08,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100025,54,54,12,OP-1003
2026-05-18-C,WC-09,C,2026-05-18 22:00:00,2026-05-19 06:00:00,100025,59,58,33,OP-1009
2026-05-19-A,WC-01,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100007,63,62,36,OP-1002
2026-05-19-A,WC-02,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100007,73,71,27,OP-1016
2026-05-19-A,WC-03,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100007,67,66,31,OP-1007
2026-05-19-A,WC-04,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100016,68,68,4,OP-1026
2026-05-19-A,WC-05,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100016,58,58,18,OP-1016
2026-05-19-A,WC-06,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100016,53,52,44,OP-1006
2026-05-19-A,WC-07,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100025,66,66,36,OP-1016
2026-05-19-A,WC-08,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100025,48,48,22,OP-1006
2026-05-19-A,WC-09,A,2026-05-19 06:00:00,2026-05-19 14:00:00,100025,50,50,30,OP-1031
2026-05-19-B,WC-01,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100007,71,70,34,OP-1039
2026-05-19-B,WC-02,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100007,70,69,29,OP-1008
2026-05-19-B,WC-03,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100007,71,69,19,OP-1012
2026-05-19-B,WC-04,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100016,63,60,33,OP-1006
2026-05-19-B,WC-05,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100016,51,50,33,OP-1035
2026-05-19-B,WC-06,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100016,69,68,42,OP-1030
2026-05-19-B,WC-07,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100025,50,51,39,OP-1010
2026-05-19-B,WC-08,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100025,58,57,25,OP-1002
2026-05-19-B,WC-09,B,2026-05-19 14:00:00,2026-05-19 22:00:00,100025,71,68,33,OP-1029
2026-05-19-C,WC-01,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100007,64,63,0,OP-1029
2026-05-19-C,WC-02,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100007,55,56,43,OP-1009
2026-05-19-C,WC-03,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100007,51,48,40,OP-1014
2026-05-19-C,WC-04,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100016,77,76,4,OP-1002
2026-05-19-C,WC-05,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100016,56,57,9,OP-1038
2026-05-19-C,WC-06,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100016,70,68,18,OP-1014
2026-05-19-C,WC-07,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100025,59,59,23,OP-1009
2026-05-19-C,WC-08,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100025,65,63,8,OP-1019
2026-05-19-C,WC-09,C,2026-05-19 22:00:00,2026-05-20 06:00:00,100025,59,65,16,OP-1019
2026-05-20-A,WC-01,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100008,61,59,9,OP-1033
2026-05-20-A,WC-02,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100008,59,58,27,OP-1032
2026-05-20-A,WC-03,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100008,62,61,25,OP-1025
2026-05-20-A,WC-04,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100017,60,59,27,OP-1025
2026-05-20-A,WC-05,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100017,53,52,27,OP-1029
2026-05-20-A,WC-06,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100017,48,49,43,OP-1020
2026-05-20-A,WC-07,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100026,43,41,8,OP-1015
2026-05-20-A,WC-08,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100026,56,55,22,OP-1016
2026-05-20-A,WC-09,A,2026-05-20 06:00:00,2026-05-20 14:00:00,100026,59,58,38,OP-1016
2026-05-20-B,WC-01,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100008,63,61,5,OP-1011
2026-05-20-B,WC-02,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100008,56,55,33,OP-1012
2026-05-20-B,WC-03,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100008,51,51,28,OP-1017
2026-05-20-B,WC-04,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100017,63,63,19,OP-1022
2026-05-20-B,WC-05,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100017,54,54,43,OP-1020
2026-05-20-B,WC-06,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100017,48,47,2,OP-1005
2026-05-20-B,WC-07,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100026,60,59,39,OP-1014
2026-05-20-B,WC-08,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100026,61,60,18,OP-1032
2026-05-20-B,WC-09,B,2026-05-20 14:00:00,2026-05-20 22:00:00,100026,62,61,5,OP-1000
2026-05-20-C,WC-01,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100008,47,46,10,OP-1001
2026-05-20-C,WC-02,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100008,68,65,20,OP-1005
2026-05-20-C,WC-03,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100008,72,71,27,OP-1017
2026-05-20-C,WC-04,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100017,62,61,20,OP-1019
2026-05-20-C,WC-05,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100017,63,64,35,OP-1000
2026-05-20-C,WC-06,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100017,67,64,30,OP-1029
2026-05-20-C,WC-07,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100026,56,56,16,OP-1004
2026-05-20-C,WC-08,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100026,62,61,14,OP-1011
2026-05-20-C,WC-09,C,2026-05-20 22:00:00,2026-05-21 06:00:00,100026,58,57,33,OP-1006
2026-05-21-A,WC-01,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100008,54,51,33,OP-1031
2026-05-21-A,WC-02,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100008,66,66,18,OP-1018
2026-05-21-A,WC-03,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100008,55,53,21,OP-1034
2026-05-21-A,WC-04,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100017,61,62,25,OP-1016
2026-05-21-A,WC-05,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100017,63,61,12,OP-1020
2026-05-21-A,WC-06,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100017,71,69,37,OP-1034
2026-05-21-A,WC-07,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100026,65,63,14,OP-1004
2026-05-21-A,WC-08,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100026,61,60,16,OP-1029
2026-05-21-A,WC-09,A,2026-05-21 06:00:00,2026-05-21 14:00:00,100026,72,70,1,OP-1034
2026-05-21-B,WC-01,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100008,62,61,42,OP-1009
2026-05-21-B,WC-02,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100008,48,48,32,OP-1027
2026-05-21-B,WC-03,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100008,65,66,15,OP-1022
2026-05-21-B,WC-04,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100017,60,59,6,OP-1035
2026-05-21-B,WC-05,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100017,51,94,10,OP-1024
2026-05-21-B,WC-06,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100017,73,70,36,OP-1023
2026-05-21-B,WC-07,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100026,68,66,39,OP-1000
2026-05-21-B,WC-08,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100026,64,64,18,OP-1039
2026-05-21-B,WC-09,B,2026-05-21 14:00:00,2026-05-21 22:00:00,100026,46,44,31,OP-1006
2026-05-21-C,WC-01,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100008,55,54,13,OP-1010
2026-05-21-C,WC-02,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100008,72,71,21,OP-1024
2026-05-21-C,WC-03,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100008,68,65,14,OP-1036
2026-05-21-C,WC-04,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100017,57,55,19,OP-1031
2026-05-21-C,WC-05,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100017,55,53,3,OP-1036
2026-05-21-C,WC-06,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100017,54,53,17,OP-1026
2026-05-21-C,WC-07,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100026,84,84,22,OP-1032
2026-05-21-C,WC-08,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100026,73,37,45,OP-1010
2026-05-21-C,WC-09,C,2026-05-21 22:00:00,2026-05-22 06:00:00,100026,64,63,22,OP-1036
2026-05-22-A,WC-01,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100008,61,60,7,OP-1026
2026-05-22-A,WC-02,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100008,53,53,3,OP-1001
2026-05-22-A,WC-03,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100008,60,61,28,OP-1017
2026-05-22-A,WC-04,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100017,60,60,39,OP-1008
2026-05-22-A,WC-05,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100017,57,57,5,OP-1033
2026-05-22-A,WC-06,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100017,65,65,29,OP-1023
2026-05-22-A,WC-07,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100026,64,63,14,OP-1036
2026-05-22-A,WC-08,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100026,62,61,4,OP-1026
2026-05-22-A,WC-09,A,2026-05-22 06:00:00,2026-05-22 14:00:00,100026,49,47,35,OP-1008
2026-05-22-B,WC-01,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100008,61,60,12,OP-1037
2026-05-22-B,WC-02,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100008,60,61,16,OP-1000
2026-05-22-B,WC-03,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100008,61,60,5,OP-1018
2026-05-22-B,WC-04,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100017,48,46,33,OP-1022
2026-05-22-B,WC-05,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100017,61,61,7,OP-1001
2026-05-22-B,WC-06,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100017,59,56,14,OP-1035
2026-05-22-B,WC-07,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100026,61,60,5,OP-1031
2026-05-22-B,WC-08,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100026,78,78,5,OP-1028
2026-05-22-B,WC-09,B,2026-05-22 14:00:00,2026-05-22 22:00:00,100026,49,50,9,OP-1017
2026-05-22-C,WC-01,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100008,56,55,16,OP-1003
2026-05-22-C,WC-02,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100008,46,46,9,OP-1009
2026-05-22-C,WC-03,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100008,66,64,14,OP-1037
2026-05-22-C,WC-04,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100017,66,64,19,OP-1007
2026-05-22-C,WC-05,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100017,66,65,12,OP-1039
2026-05-22-C,WC-06,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100017,63,63,6,OP-1038
2026-05-22-C,WC-07,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100026,75,74,41,OP-1001
2026-05-22-C,WC-08,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100026,56,55,38,OP-1029
2026-05-22-C,WC-09,C,2026-05-22 22:00:00,2026-05-23 06:00:00,100026,57,54,29,OP-1036
2026-05-23-A,WC-01,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100008,52,52,4,OP-1020
2026-05-23-A,WC-02,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100008,62,61,29,OP-1036
2026-05-23-A,WC-03,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100008,62,61,28,OP-1004
2026-05-23-A,WC-04,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100017,40,38,0,OP-1030
2026-05-23-A,WC-05,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100017,60,58,28,OP-1019
2026-05-23-A,WC-06,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100017,67,68,29,OP-1038
2026-05-23-A,WC-07,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100026,63,64,10,OP-1006
2026-05-23-A,WC-08,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100026,67,67,41,OP-1032
2026-05-23-A,WC-09,A,2026-05-23 06:00:00,2026-05-23 14:00:00,100026,68,66,42,OP-1032
2026-05-23-B,WC-01,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100008,55,53,10,OP-1034
2026-05-23-B,WC-02,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100008,48,47,25,OP-1027
2026-05-23-B,WC-03,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100008,61,60,42,OP-1034
2026-05-23-B,WC-04,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100017,58,57,6,OP-1021
2026-05-23-B,WC-05,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100017,48,47,24,OP-1004
2026-05-23-B,WC-06,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100017,71,71,4,OP-1011
2026-05-23-B,WC-07,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100026,63,61,10,OP-1018
2026-05-23-B,WC-08,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100026,77,78,16,OP-1037
2026-05-23-B,WC-09,B,2026-05-23 14:00:00,2026-05-23 22:00:00,100026,52,50,3,OP-1037
2026-05-23-C,WC-01,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100008,63,62,45,OP-1001
2026-05-23-C,WC-02,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100008,51,51,40,OP-1024
2026-05-23-C,WC-03,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100008,69,67,22,OP-1010
2026-05-23-C,WC-04,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100017,59,58,42,OP-1022
2026-05-23-C,WC-05,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100017,68,67,22,OP-1035
2026-05-23-C,WC-06,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100017,71,70,36,OP-1039
2026-05-23-C,WC-07,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100026,51,50,19,OP-1028
2026-05-23-C,WC-08,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100026,62,60,21,OP-1030
2026-05-23-C,WC-09,C,2026-05-23 22:00:00,2026-05-24 06:00:00,100026,38,38,26,OP-1034
2026-05-24-A,WC-01,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100008,52,50,39,OP-1022
2026-05-24-A,WC-02,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100008,62,62,11,OP-1027
2026-05-24-A,WC-03,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100008,47,47,3,OP-1028
2026-05-24-A,WC-04,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100017,68,68,11,OP-1009
2026-05-24-A,WC-05,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100017,65,65,42,OP-1002
2026-05-24-A,WC-06,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100017,60,61,0,OP-1039
2026-05-24-A,WC-07,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100026,50,50,10,OP-1026
2026-05-24-A,WC-08,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100026,44,44,27,OP-1015
2026-05-24-A,WC-09,A,2026-05-24 06:00:00,2026-05-24 14:00:00,100026,65,66,44,OP-1038
2026-05-24-B,WC-01,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100008,84,82,43,OP-1012
2026-05-24-B,WC-02,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100008,72,71,31,OP-1032
2026-05-24-B,WC-03,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100008,56,53,24,OP-1032
2026-05-24-B,WC-04,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100017,64,62,11,OP-1006
2026-05-24-B,WC-05,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100017,61,62,42,OP-1003
2026-05-24-B,WC-06,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100017,56,53,17,OP-1016
2026-05-24-B,WC-07,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100026,63,60,18,OP-1021
2026-05-24-B,WC-08,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100026,60,59,38,OP-1028
2026-05-24-B,WC-09,B,2026-05-24 14:00:00,2026-05-24 22:00:00,100026,51,49,43,OP-1026
2026-05-24-C,WC-01,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100008,57,54,40,OP-1035
2026-05-24-C,WC-02,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100008,67,66,44,OP-1030
2026-05-24-C,WC-03,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100008,59,57,15,OP-1026
2026-05-24-C,WC-04,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100017,55,54,36,OP-1017
2026-05-24-C,WC-05,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100017,61,62,28,OP-1004
2026-05-24-C,WC-06,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100017,65,64,40,OP-1036
2026-05-24-C,WC-07,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100026,63,62,23,OP-1018
2026-05-24-C,WC-08,C,2026-05-24 22:00:00,2026-05-25 06:00:00,100026,70,69,41,OP-1017
